timeStamp,elapsed,label,responseCode,threadName,success,bytes,grpThreads,allThreads,Latency,Hostname
2013-12-27;17:46:38,7147,03_visit-page_account,200,TG 1-43,true,2601,50,50,7147,ecosrvint01p
2013-12-27;17:46:45,0,03_Timer_2,200,TG 1-36,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:39,5969,04_send-form_logout,200,TG 1-46,true,2321,50,50,1796,ecosrvint01p
2013-12-27;17:46:45,0,03_Timer_1,200,TG 1-26,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:45,1,04_Timer_1,200,TG 1-16,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:46,0,03_Timer_4,200,TG 1-10,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:46,0,03_Timer_2,200,TG 1-42,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:46,0,03_Timer_1,200,TG 1-33,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:40,6020,03_visit-page_accueil,200,TG 1-34,true,1987,50,50,6020,ecosrvint01p
2013-12-27;17:46:46,0,03_Timer_4,200,TG 1-8,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:46,0,01_Timer_1,200,TG 1-18,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:46,0,03_Timer_3,200,TG 1-7,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:40,6340,03_visit-page_accueil,200,TG 1-41,true,1987,50,50,6340,ecosrvint01p
2013-12-27;17:46:41,5748,03_visit-page_accueil,200,TG 1-38,true,1945,50,50,5748,ecosrvint01p
2013-12-27;17:46:47,0,03_Timer_2,200,TG 1-30,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:47,0,03_Timer_1,200,TG 1-44,true,322,50,50,0,ecosrvint01p
2013-12-27;17:44:46,88050,03_Navigation_connectee,200,TG 1-44,true,36104,50,50,88046,ecosrvint01p
2013-12-27;17:46:43,3540,04_visit-page_accueil,200,TG 1-19,true,1934,50,50,3540,ecosrvint01p
2013-12-27;17:46:33,10287,04_Deconnexion,200,TG 1-19,true,4578,50,50,5585,ecosrvint01p
2013-12-27;17:46:41,6182,03_visit-page_account,200,TG 1-6,true,2556,50,50,6182,ecosrvint01p
2013-12-27;17:46:47,0,03_Timer_1,200,TG 1-3,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:47,0,03_Timer_3,200,TG 1-43,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:47,0,03_Timer_3,200,TG 1-37,true,322,50,50,0,ecosrvint01p
2013-12-27;17:46:41,6459,03_visit-page_test-payment,200,TG 1-9,true,2430,50,50,6459,ecosrvint01p
2013-12-27;17:46:47,0,02_Timer_1,200,TG 1-48,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:40,7240,03_visit-page_test-payment,200,TG 1-45,true,2430,50,50,7240,ecosrvint01p
2013-12-27;17:44:40,88330,03_Navigation_connectee,200,TG 1-45,true,34262,50,50,88325,ecosrvint01p
2013-12-27;17:46:41,6721,03_visit-page_test-payment,200,TG 1-15,true,2430,50,50,6721,ecosrvint01p
2013-12-27;17:44:44,84253,03_Navigation_connectee,200,TG 1-15,true,31834,50,50,84248,ecosrvint01p
2013-12-27;17:46:48,0,03_Timer_2,200,TG 1-4,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:48,0,03_Timer_4,200,TG 1-38,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:40,8146,03_visit-page_account,200,TG 1-35,true,2601,50,50,8146,ecosrvint01p
2013-12-27;17:46:41,7481,03_visit-page_account,200,TG 1-32,true,2600,50,50,7481,ecosrvint01p
2013-12-27;17:46:43,5933,03_visit-page_ma-premiere-page,200,TG 1-27,true,2239,50,50,5933,ecosrvint01p
2013-12-27;17:46:43,5966,03_visit-page_ma-premiere-page,200,TG 1-17,true,2196,50,50,5966,ecosrvint01p
2013-12-27;17:44:46,82879,03_Navigation_connectee,200,TG 1-17,true,33650,50,50,82876,ecosrvint01p
2013-12-27;17:46:42,6803,03_visit-page_test-payment,200,TG 1-14,true,2386,50,50,6803,ecosrvint01p
2013-12-27;17:46:49,0,01_Timer_1,200,TG 1-19,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:49,0,03_Timer_1,200,TG 1-9,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:42,6768,03_visit-page_test-payment,200,TG 1-2,true,2430,50,50,6768,ecosrvint01p
2013-12-27;17:46:43,6686,03_visit-page_ma-premiere-page,200,TG 1-5,true,2196,50,50,6686,ecosrvint01p
2013-12-27;17:46:43,5950,03_visit-page_ma-premiere-page,200,TG 1-29,true,2196,50,50,5950,ecosrvint01p
2013-12-27;17:46:50,1,04_Timer_1,200,TG 1-45,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:43,6407,03_visit-page_ma-premiere-page,200,TG 1-11,true,2196,50,50,6407,ecosrvint01p
2013-12-27;17:46:43,6517,03_visit-page_test-payment,200,TG 1-40,true,2386,50,50,6516,ecosrvint01p
2013-12-27;17:46:43,6614,03_visit-page_test-payment,200,TG 1-31,true,2386,50,50,6614,ecosrvint01p
2013-12-27;17:46:50,0,04_Timer_1,200,TG 1-17,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:46,3782,01_visit-page_accueil,200,TG 1-18,true,1993,50,50,3782,ecosrvint01p
2013-12-27;17:46:43,3784,01_Accueil,200,TG 1-18,true,2329,50,50,3782,ecosrvint01p
2013-12-27;17:46:50,0,04_Timer_1,200,TG 1-44,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:50,0,03_Timer_4,200,TG 1-41,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:50,0,03_Timer_3,200,TG 1-6,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:45,5000,04_visit-page_accueil,200,TG 1-46,true,1934,50,50,5000,ecosrvint01p
2013-12-27;17:46:36,10969,04_Deconnexion,200,TG 1-46,true,4593,50,50,6796,ecosrvint01p
2013-12-27;17:46:50,0,03_Timer_1,200,TG 1-2,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:50,0,04_Timer_1,200,TG 1-15,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:51,0,03_Timer_4,200,TG 1-34,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:03,48116,02_send-form_login,200,TG 1-25,true,2374,50,50,41180,ecosrvint01p
2013-12-27;17:46:45,6565,03_visit-page_test-payment,200,TG 1-39,true,2431,50,50,6565,ecosrvint01p
2013-12-27;17:46:51,0,03_Timer_3,200,TG 1-35,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:44,6866,03_visit-page_accueil,200,TG 1-13,true,1987,50,50,6866,ecosrvint01p
2013-12-27;17:46:45,5759,04_send-form_logout,200,TG 1-16,true,2322,50,50,1859,ecosrvint01p
2013-12-27;17:46:51,0,03_Timer_2,200,TG 1-29,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:45,6152,03_visit-page_ma-premiere-page,200,TG 1-26,true,2196,50,50,6152,ecosrvint01p
2013-12-27;17:46:44,7255,03_visit-page_ma-premiere-page,200,TG 1-28,true,2241,50,50,7255,ecosrvint01p
2013-12-27;17:46:52,0,02_Timer_1,200,TG 1-18,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:44,7725,03_visit-page_test-payment,200,TG 1-1,true,2430,50,50,7725,ecosrvint01p
2013-12-27;17:46:52,0,03_Timer_3,200,TG 1-32,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:46,6568,03_visit-page_test-payment,200,TG 1-10,true,2430,50,50,6568,ecosrvint01p
2013-12-27;17:46:44,8518,03_visit-page_account,200,TG 1-12,true,2599,50,50,8518,ecosrvint01p
2013-12-27;17:46:52,0,03_Timer_2,200,TG 1-27,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:53,0,03_Timer_1,200,TG 1-40,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:53,0,01_Timer_1,200,TG 1-46,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:46,6676,03_visit-page_ma-premiere-page,200,TG 1-33,true,2240,50,50,6676,ecosrvint01p
2013-12-27;17:46:45,7514,03_visit-page_account,200,TG 1-36,true,2598,50,50,7514,ecosrvint01p
2013-12-27;17:46:53,0,03_Timer_1,200,TG 1-14,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:47,5541,03_visit-page_accueil,200,TG 1-43,true,1987,50,50,5541,ecosrvint01p
2013-12-27;17:46:47,5940,03_visit-page_ma-premiere-page,200,TG 1-3,true,2196,50,50,5940,ecosrvint01p
2013-12-27;17:46:46,6991,03_visit-page_account,200,TG 1-42,true,2605,50,50,6991,ecosrvint01p
2013-12-27;17:46:46,6593,03_visit-page_accueil,200,TG 1-7,true,1988,50,50,6593,ecosrvint01p
2013-12-27;17:46:15,37500,02_send-form_login,200,TG 1-23,true,2375,50,50,31552,ecosrvint01p
2013-12-27;17:46:53,0,03_Timer_1,200,TG 1-31,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:53,0,03_Timer_2,200,TG 1-5,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:49,4320,01_visit-page_accueil,200,TG 1-19,true,1992,50,50,4320,ecosrvint01p
2013-12-27;17:46:47,4321,01_Accueil,200,TG 1-19,true,2315,50,50,4320,ecosrvint01p
2013-12-27;17:46:47,6154,03_visit-page_accueil,200,TG 1-37,true,1945,50,50,6154,ecosrvint01p
2013-12-27;17:46:46,7581,03_visit-page_test-payment,200,TG 1-8,true,2429,50,50,7581,ecosrvint01p
2013-12-27;17:46:54,0,03_Timer_4,200,TG 1-13,true,335,50,50,0,ecosrvint01p
2013-12-27;17:46:16,37904,02_send-form_login,200,TG 1-24,true,2333,50,50,31923,ecosrvint01p
2013-12-27;17:46:54,0,03_Timer_4,200,TG 1-43,true,335,50,50,0,ecosrvint01p
2013-12-27;17:46:54,0,03_Timer_2,200,TG 1-26,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:54,0,03_Timer_1,200,TG 1-10,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:54,0,03_Timer_2,200,TG 1-11,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:48,6320,03_visit-page_test-payment,200,TG 1-38,true,2386,50,50,6320,ecosrvint01p
2013-12-27;17:46:47,8011,03_visit-page_account,200,TG 1-30,true,2602,50,50,8011,ecosrvint01p
2013-12-27;17:46:55,0,03_Timer_1,200,TG 1-39,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:55,0,03_Timer_2,200,TG 1-28,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:49,6214,03_visit-page_ma-premiere-page,200,TG 1-9,true,2241,50,50,6214,ecosrvint01p
2013-12-27;17:46:48,7341,03_visit-page_account,200,TG 1-4,true,2602,50,50,7341,ecosrvint01p
2013-12-27;17:46:55,0,03_Timer_3,200,TG 1-36,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:55,0,03_Timer_2,200,TG 1-33,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:51,4267,04_visit-page_accueil,200,TG 1-16,true,1934,50,50,4267,ecosrvint01p
2013-12-27;17:46:42,10028,04_Deconnexion,200,TG 1-16,true,4592,50,50,6126,ecosrvint01p
2013-12-27;17:46:50,5432,03_visit-page_accueil,200,TG 1-6,true,1945,50,50,5432,ecosrvint01p
2013-12-27;17:46:56,0,03_Timer_3,200,TG 1-12,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:56,0,03_Timer_4,200,TG 1-7,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:56,0,03_Timer_1,200,TG 1-1,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:56,0,02_Timer_1,200,TG 1-19,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:50,5785,04_send-form_logout,200,TG 1-44,true,2321,50,50,1895,ecosrvint01p
2013-12-27;17:46:50,6318,04_send-form_logout,200,TG 1-45,true,2321,50,50,2054,ecosrvint01p
2013-12-27;17:46:50,5585,04_send-form_logout,200,TG 1-15,true,2321,50,50,1741,ecosrvint01p
2013-12-27;17:46:53,3353,01_visit-page_accueil,200,TG 1-46,true,1992,50,50,3353,ecosrvint01p
2013-12-27;17:46:50,3353,01_Accueil,200,TG 1-46,true,2330,50,50,3353,ecosrvint01p
2013-12-27;17:46:56,0,03_Timer_3,200,TG 1-42,true,338,50,50,0,ecosrvint01p
2013-12-27;17:44:56,82154,03_Navigation_connectee,200,TG 1-42,true,32181,50,50,82151,ecosrvint01p
2013-12-27;17:46:50,6252,04_send-form_logout,200,TG 1-17,true,2321,50,50,2113,ecosrvint01p
2013-12-27;17:46:51,5514,03_visit-page_accueil,200,TG 1-35,true,1987,50,50,5514,ecosrvint01p
2013-12-27;17:46:57,0,03_Timer_1,200,TG 1-8,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:50,6444,03_visit-page_test-payment,200,TG 1-41,true,2430,50,50,6444,ecosrvint01p
2013-12-27;17:46:57,0,03_Timer_2,200,TG 1-3,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:57,0,03_Timer_3,200,TG 1-4,true,337,50,50,0,ecosrvint01p
2013-12-27;17:46:57,0,01_Timer_1,200,TG 1-16,true,335,50,50,0,ecosrvint01p
2013-12-27;17:46:57,0,03_Timer_3,200,TG 1-30,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:50,7094,03_visit-page_ma-premiere-page,200,TG 1-2,true,2241,50,50,7094,ecosrvint01p
2013-12-27;17:46:51,6767,02_visit-page_accueil,200,TG 1-25,true,1987,50,50,6767,ecosrvint01p
2013-12-27;17:46:00,54884,02_Connexion,200,TG 1-25,true,4699,50,50,47947,ecosrvint01p
2013-12-27;17:46:58,0,03_Timer_4,200,TG 1-37,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:58,1,03_Timer_2,200,TG 1-9,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:58,0,03_Timer_1,200,TG 1-38,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:51,7566,03_visit-page_test-payment,200,TG 1-34,true,2429,50,50,7566,ecosrvint01p
2013-12-27;17:46:58,0,04_Timer_1,200,TG 1-42,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:53,6093,03_visit-page_ma-premiere-page,200,TG 1-40,true,2196,50,50,6093,ecosrvint01p
2013-12-27;17:46:52,6859,03_visit-page_accueil,200,TG 1-32,true,1987,50,50,6859,ecosrvint01p
2013-12-27;17:46:53,6247,03_visit-page_ma-premiere-page,200,TG 1-14,true,2196,50,50,6247,ecosrvint01p
2013-12-27;17:44:54,84263,03_Navigation_connectee,200,TG 1-14,true,33651,50,50,84262,ecosrvint01p
2013-12-27;17:46:51,8037,03_visit-page_account,200,TG 1-29,true,2556,50,50,8037,ecosrvint01p
2013-12-27;17:46:53,6341,03_visit-page_ma-premiere-page,200,TG 1-31,true,2196,50,50,6341,ecosrvint01p
2013-12-27;17:47:00,0,02_Timer_1,200,TG 1-46,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:53,7007,02_visit-page_accueil,200,TG 1-23,true,1987,50,50,7007,ecosrvint01p
2013-12-27;17:46:13,44507,02_Connexion,200,TG 1-23,true,4698,50,50,38559,ecosrvint01p
2013-12-27;17:47:00,0,03_Timer_1,200,TG 1-41,true,338,50,50,0,ecosrvint01p
2013-12-27;17:47:00,0,03_Timer_4,200,TG 1-32,true,336,50,50,0,ecosrvint01p
2013-12-27;17:47:00,1,03_Timer_3,200,TG 1-25,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:52,7998,03_visit-page_account,200,TG 1-27,true,2601,50,50,7998,ecosrvint01p
2013-12-27;17:46:54,6224,03_visit-page_ma-premiere-page,200,TG 1-10,true,2239,50,50,6224,ecosrvint01p
2013-12-27;17:46:54,7286,03_visit-page_account,200,TG 1-5,true,2559,50,50,7286,ecosrvint01p
2013-12-27;17:47:01,0,03_Timer_4,200,TG 1-35,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:54,6907,02_visit-page_accueil,200,TG 1-24,true,1945,50,50,6907,ecosrvint01p
2013-12-27;17:46:14,44811,02_Connexion,200,TG 1-24,true,4601,50,50,38830,ecosrvint01p
2013-12-27;17:46:54,6953,03_visit-page_test-payment,200,TG 1-13,true,2429,50,50,6953,ecosrvint01p
2013-12-27;17:46:56,4544,04_visit-page_accueil,200,TG 1-17,true,1934,50,50,4544,ecosrvint01p
2013-12-27;17:46:49,10796,04_Deconnexion,200,TG 1-17,true,4578,50,50,6657,ecosrvint01p
2013-12-27;17:46:56,4859,04_visit-page_accueil,200,TG 1-15,true,1934,50,50,4859,ecosrvint01p
2013-12-27;17:46:48,10444,04_Deconnexion,200,TG 1-15,true,4593,50,50,6600,ecosrvint01p
2013-12-27;17:46:56,5109,04_visit-page_accueil,200,TG 1-44,true,1934,50,50,5109,ecosrvint01p
2013-12-27;17:46:47,10894,04_Deconnexion,200,TG 1-44,true,4578,50,50,7004,ecosrvint01p
2013-12-27;17:46:56,5328,04_visit-page_accueil,200,TG 1-45,true,1934,50,50,5328,ecosrvint01p
2013-12-27;17:46:48,11647,04_Deconnexion,200,TG 1-45,true,4593,50,50,7382,ecosrvint01p
2013-12-27;17:47:01,0,03_Timer_4,200,TG 1-6,true,323,50,50,0,ecosrvint01p
2013-12-27;17:47:01,0,03_Timer_2,200,TG 1-2,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:54,7230,03_visit-page_account,200,TG 1-26,true,2559,50,50,7230,ecosrvint01p
2013-12-27;17:46:54,7348,03_visit-page_account,200,TG 1-11,true,2557,50,50,7348,ecosrvint01p
2013-12-27;17:47:02,0,03_Timer_2,200,TG 1-40,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:55,7052,03_visit-page_ma-premiere-page,200,TG 1-39,true,2241,50,50,7052,ecosrvint01p
2013-12-27;17:47:02,0,04_Timer_1,200,TG 1-14,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:54,7707,03_visit-page_test-payment,200,TG 1-43,true,2429,50,50,7707,ecosrvint01p
2013-12-27;17:44:57,90999,03_Navigation_connectee,200,TG 1-43,true,34562,50,50,90995,ecosrvint01p
2013-12-27;17:46:57,4871,01_visit-page_accueil,200,TG 1-16,true,1993,50,50,4871,ecosrvint01p
2013-12-27;17:46:56,4871,01_Accueil,200,TG 1-16,true,2328,50,50,4871,ecosrvint01p
2013-12-27;17:46:55,7199,03_visit-page_account,200,TG 1-28,true,2602,50,50,7198,ecosrvint01p
2013-12-27;17:46:55,6789,03_visit-page_accueil,200,TG 1-36,true,1987,50,50,6789,ecosrvint01p
2013-12-27;17:46:23,39571,02_send-form_login,200,TG 1-49,true,2376,50,50,32335,ecosrvint01p
2013-12-27;17:47:02,0,03_Timer_3,200,TG 1-27,true,336,50,50,0,ecosrvint01p
2013-12-27;17:47:02,0,03_Timer_3,200,TG 1-29,true,323,50,50,0,ecosrvint01p
2013-12-27;17:47:02,1,03_Timer_2,200,TG 1-31,true,323,50,50,0,ecosrvint01p
2013-12-27;17:47:02,0,03_Timer_1,200,TG 1-34,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:55,7179,03_visit-page_account,200,TG 1-33,true,2600,50,50,7179,ecosrvint01p
2013-12-27;17:46:57,5782,03_visit-page_accueil,200,TG 1-4,true,1987,50,50,5782,ecosrvint01p
2013-12-27;17:46:57,6986,03_visit-page_accueil,200,TG 1-12,true,1987,50,50,6986,ecosrvint01p
2013-12-27;17:47:03,0,01_Timer_1,200,TG 1-44,true,336,50,50,0,ecosrvint01p
2013-12-27;17:46:56,7097,03_visit-page_ma-premiere-page,200,TG 1-1,true,2242,50,50,7097,ecosrvint01p
2013-12-27;17:46:56,7342,03_visit-page_test-payment,200,TG 1-7,true,2429,50,50,7342,ecosrvint01p
2013-12-27;17:47:03,0,03_Timer_1,200,TG 1-13,true,336,50,50,0,ecosrvint01p
2013-12-27;17:45:01,85197,03_Navigation_connectee,200,TG 1-13,true,32134,50,50,85193,ecosrvint01p
2013-12-27;17:46:57,6021,03_visit-page_accueil,200,TG 1-30,true,1988,50,50,6021,ecosrvint01p
2013-12-27;17:47:04,0,01_Timer_1,200,TG 1-15,true,338,50,50,0,ecosrvint01p
2013-12-27;17:46:57,6991,03_visit-page_ma-premiere-page,200,TG 1-8,true,2239,50,50,6991,ecosrvint01p
2013-12-27;17:47:04,0,01_Timer_1,200,TG 1-45,true,323,50,50,0,ecosrvint01p
2013-12-27;17:47:04,0,03_Timer_3,200,TG 1-11,true,323,50,50,0,ecosrvint01p
2013-12-27;17:47:04,0,03_Timer_2,200,TG 1-10,true,336,50,50,0,ecosrvint01p
2013-12-27;17:47:04,1,03_Timer_3,200,TG 1-28,true,336,50,50,0,ecosrvint01p
2013-12-27;17:47:05,0,03_Timer_3,200,TG 1-5,true,323,50,50,0,ecosrvint01p
2013-12-27;17:46:26,38336,02_send-form_login,200,TG 1-22,true,2375,50,50,32660,ecosrvint01p
2013-12-27;17:46:58,6325,03_visit-page_ma-premiere-page,200,TG 1-38,true,2197,50,50,6325,ecosrvint01p
2013-12-27;17:46:58,6644,03_visit-page_test-payment,200,TG 1-37,true,2386,50,50,6644,ecosrvint01p
2013-12-27;17:47:05,0,03_Timer_2,200,TG 1-1,true,337,50,50,0,ecosrvint01p
2013-12-27;17:47:05,0,04_Timer_1,200,TG 1-43,true,335,50,50,0,ecosrvint01p
2013-12-27;17:46:58,6565,03_visit-page_account,200,TG 1-9,true,2600,50,50,6565,ecosrvint01p
2013-12-27;17:46:58,7902,03_visit-page_account,200,TG 1-3,true,2558,50,50,7902,ecosrvint01p
2013-12-27;17:47:05,0,03_Timer_4,200,TG 1-36,true,338,50,50,0,ecosrvint01p
2013-12-27;17:47:05,0,01_Timer_1,200,TG 1-17,true,323,50,50,0,ecosrvint01p
2013-12-27;17:47:05,0,03_Timer_2,200,TG 1-39,true,338,50,50,0,ecosrvint01p
2013-12-27;17:47:05,0,03_Timer_3,200,TG 1-26,true,323,50,50,0,ecosrvint01p
2013-12-27;17:47:05,0,04_Timer_1,200,TG 1-13,true,335,50,50,0,ecosrvint01p
2013-12-27;17:47:05,0,02_Timer_1,200,TG 1-16,true,335,50,50,0,ecosrvint01p
2013-12-27;17:47:00,5190,03_visit-page_accueil,200,TG 1-23,true,1987,50,50,5190,ecosrvint01p
2013-12-27;17:46:58,6853,04_send-form_logout,200,TG 1-42,true,2321,50,50,2721,ecosrvint01p
2013-12-27;17:47:00,5288,03_visit-page_accueil,200,TG 1-25,true,1987,50,50,5288,ecosrvint01p
2013-12-27;17:47:06,0,03_Timer_4,200,TG 1-4,true,338,50,50,0,ecosrvint01p
2013-12-27;17:47:06,0,03_Timer_3,200,TG 1-33,true,336,50,50,0,ecosrvint01p
2013-12-27;17:47:01,5690,03_visit-page_test-payment,200,TG 1-35,true,2430,50,50,5690,ecosrvint01p
2013-12-27;17:47:06,0,03_Timer_3,200,TG 1-9,true,338,50,50,0,ecosrvint01p
2013-12-27;17:47:06,0,03_Timer_2,200,TG 1-38,true,323,50,50,0,ecosrvint01p
2013-12-27;17:47:06,0,03_Timer_4,200,TG 1-30,true,336,50,50,0,ecosrvint01p
2013-12-27;17:47:07,0,03_Timer_4,200,TG 1-12,true,336,50,50,0,ecosrvint01p
2013-12-27;17:47:00,6591,03_visit-page_ma-premiere-page,200,TG 1-41,true,2241,50,50,6591,ecosrvint01p
2013-12-27;17:47:01,6155,03_visit-page_accueil,200,TG 1-24,true,1945,50,50,6155,ecosrvint01p
2013-12-27;17:47:07,0,03_Timer_2,200,TG 1-8,true,334,50,50,0,ecosrvint01p
2013-12-27;17:47:03,4200,01_visit-page_accueil,200,TG 1-44,true,1992,50,50,4200,ecosrvint01p
2013-12-27;17:47:01,4201,01_Accueil,200,TG 1-44,true,2328,50,50,4200,ecosrvint01p
2013-12-27;17:47:02,4824,03_visit-page_accueil,200,TG 1-29,true,1945,50,50,4824,ecosrvint01p
2013-12-27;17:47:08,0,03_Timer_1,200,TG 1-7,true,336,50,50,0,ecosrvint01p
2013-12-27;17:47:00,7230,03_visit-page_test-payment,200,TG 1-32,true,2429,50,50,7230,ecosrvint01p
2013-12-27;17:47:01,6467,03_visit-page_test-payment,200,TG 1-6,true,2386,50,50,6467,ecosrvint01p
2013-12-27;17:47:08,0,03_Timer_1,200,TG 1-37,true,323,50,50,0,ecosrvint01p
2013-12-27;17:47:08,0,03_Timer_4,200,TG 1-25,true,338,50,50,0,ecosrvint01p
2013-12-27;17:47:02,5602,03_visit-page_accueil,200,TG 1-27,true,1987,50,50,5602,ecosrvint01p
2013-12-27;17:47:04,4324,01_visit-page_accueil,200,TG 1-15,true,1992,50,50,4324,ecosrvint01p
2013-12-27;17:47:01,4325,01_Accueil,200,TG 1-15,true,2330,50,50,4324,ecosrvint01p
2013-12-27;17:47:08,0,03_Timer_3,200,TG 1-3,true,323,50,50,0,ecosrvint01p
2013-12-27;17:47:02,6596,03_visit-page_account,200,TG 1-40,true,2558,50,50,6596,ecosrvint01p
2013-12-27;17:45:04,83923,03_Navigation_connectee,200,TG 1-40,true,34011,50,50,83919,ecosrvint01p
2013-12-27;17:47:08,0,03_Timer_1,200,TG 1-35,true,337,50,50,0,ecosrvint01p
2013-12-27;17:47:01,7075,03_visit-page_account,200,TG 1-2,true,2604,50,50,7075,ecosrvint01p
2013-12-27;17:47:02,6167,03_visit-page_account,200,TG 1-31,true,2555,50,50,6167,ecosrvint01p
2013-12-27;17:47:04,4789,01_visit-page_accueil,200,TG 1-45,true,1992,50,50,4789,ecosrvint01p
2013-12-27;17:47:01,4790,01_Accueil,200,TG 1-45,true,2315,50,50,4789,ecosrvint01p
2013-12-27;17:47:09,0,03_Timer_1,200,TG 1-6,true,323,50,50,0,ecosrvint01p
2013-12-27;17:47:02,6519,02_visit-page_accueil,200,TG 1-49,true,1987,50,50,6519,ecosrvint01p
2013-12-27;17:46:21,46090,02_Connexion,200,TG 1-49,true,4701,50,50,38854,ecosrvint01p
2013-12-27;17:47:09,0,03_Timer_4,200,TG 1-23,true,336,50,50,0,ecosrvint01p
2013-12-27;17:47:05,3987,01_visit-page_accueil,200,TG 1-17,true,1992,50,50,3987,ecosrvint01p
2013-12-27;17:47:01,3987,01_Accueil,200,TG 1-17,true,2315,50,50,3987,ecosrvint01p
2013-12-27;17:47:02,7089,04_send-form_logout,200,TG 1-14,true,2321,50,50,2164,ecosrvint01p
2013-12-27;17:47:02,6698,03_visit-page_ma-premiere-page,200,TG 1-34,true,2239,50,50,6698,ecosrvint01p
2013-12-27;17:47:09,0,03_Timer_4,200,TG 1-24,true,323,50,50,0,ecosrvint01p
2013-12-27;17:47:09,0,02_Timer_1,200,TG 1-15,true,337,50,50,0,ecosrvint01p
2013-12-27;17:47:04,5390,03_visit-page_accueil,200,TG 1-28,true,1987,50,50,5390,ecosrvint01p
2013-12-27;17:47:10,0,04_Timer_1,200,TG 1-40,true,323,50,50,0,ecosrvint01p
2013-12-27;17:47:04,5918,03_visit-page_accueil,200,TG 1-11,true,1945,50,50,5918,ecosrvint01p
2013-12-27;17:47:05,5078,03_visit-page_accueil,200,TG 1-26,true,1946,50,50,5078,ecosrvint01p
2013-12-27;17:47:10,0,03_Timer_3,200,TG 1-2,true,338,50,50,0,ecosrvint01p
2013-12-27;17:47:05,4860,04_visit-page_accueil,200,TG 1-42,true,1934,50,50,4860,ecosrvint01p
2013-12-27;17:46:56,11713,04_Deconnexion,200,TG 1-42,true,4593,50,50,7581,ecosrvint01p
2013-12-27;17:47:05,5782,04_send-form_logout,200,TG 1-43,true,2321,50,50,1917,ecosrvint01p
2013-12-27;17:47:05,5939,03_visit-page_accueil,200,TG 1-5,true,1945,50,50,5939,ecosrvint01p
